SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-5 years,tenure_group_5+ years,MonthlyChargeLevel_Medium,MonthlyChargeLevel_High,MonthlyChargeLevel_Very High
0,0,0,-0.43040782259947247,1,1,-0.5380766022425993,-0.5481446775837667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,1,-0.14516203439059186,1,1,0.8038501388008433,0.1742609224074174,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.2046463905950056,1,1,0.46836845353998247,-0.9032935538440714,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,1,-1.2453957889105598,1,0,-1.4780896411418423,-0.994816575105312,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0.09933435550273437,1,0,0.49992366155956847,0.23471226250097635,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,-0.8786512040705705,1,1,1.091168611821283,-0.5258187737178794,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.832823525182713,0,1,-0.151110103897151,0.38780731391203577,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False
0,0,0,0.506828338658278,1,0,1.5678183329592388,1.1998021954595413,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True
0,0,0,-0.7564030091239073,0,1,-1.125999951660147,-0.8271745272776999,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,0,0,-1.2046463905950056,0,0,-0.785535865133036,-0.9644920206418037,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,-0.5934054158616899,1,1,0.2707332033120501,-0.43767979694024783,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0,-1.2861451872261143,1,0,-0.6991742431846956,-0.9923115032148483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,-0.3489090259683637,1,1,0.8055109392229267,-0.04027431326448928,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,0,0,-0.022913839443928746,1,1,0.4816548569166504,0.1596040544167218,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,1,0,-1.2453957889105598,1,1,0.17938918009745933,-0.9435944472397773,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,1.4440644999160286,1,1,1.232336647698378,2.130414428451987,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,0,0,0.7920741268671586,1,0,-0.37365736045633585,0.21482550758106694,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,0,0,-0.7971524074394618,1,1,0.6460740987029139,-0.5463867323974764,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0,-0.4711572209150268,0,1,-0.9632415102959672,-0.6687616916781122,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,1,1,1.4848138982315828,1,1,1.2937862633154666,2.261183575997159,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
0,1,1,1.2403175083382567,1,0,-1.494697645362677,-0.48017812181881664,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
0,1,1,1.3218163049693654,1,1,-1.3186528006218294,-0.24316316207722238,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,0.1808331521338431,1,1,-0.008281267597972791,0.019056336772809497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1,1,0,-0.715653610808353,1,1,0.6842725084108333,-0.42027613959597354,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,-0.5526560175461356,1,0,-0.5380766022425993,-0.5925108192227689,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,1,1,-0.1044126360750375,1,0,0.08638435646078473,-0.13256643554473171,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,0,0,-0.14516203439059186,1,1,1.1160806181525351,0.2774742791574886,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,1,1,-1.163896992279451,1,1,-0.21588132035840635,-0.9128084321648678,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,1.4033151016004741,1,1,0.13952996996745598,1.0414992314340963,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False
0,1,1,0.22158255044939748,1,0,-1.326956802732247,-0.5879841103680714,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
0,0,0,-1.041648797332788,1,1,0.32055721597455417,-0.78261061680524,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,-1.0008993990172337,1,1,0.33218281892913826,-0.7224009941747961,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-0.8379018057550162,1,0,0.9815557839637743,-0.4958677826064579,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,-1.041648797332788,1,0,-1.5113056495835118,-0.955108988209979,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,1,1.3218163049693654,1,1,0.15115557292204007,0.9481083934124224,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
0,0,0,-0.6749042124927986,1,0,-1.516288050849762,-0.8817367509971862,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,1,0,0.3030813470805062,1,1,1.2057638409450426,0.7960241604834801,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,1,1,1.607062093178246,1,0,1.4847783118550655,2.5610890247782896,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True
0,0,0,-0.1044126360750375,1,1,0.8271013447100121,0.18516018256241756,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,1,1,1.607062093178246,1,1,0.8420485485087629,1.8728974329752814,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0,0,-1.2453957889105598,1,0,-0.33711975117049947,-0.9658324538463501,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,1,1.607062093178246,1,0,0.8204581430216781,1.7744085539133654,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False
0,0,0,0.34383074539606057,1,1,0.5165316657804031,0.4228123974340421,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.2453957889105598,1,1,-0.5115037954892637,-0.961217847732338,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,-1.0008993990172337,1,1,0.9632869793208563,-0.671618352605834,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,0.34383074539606057,1,1,0.8038501388008433,0.5906302397802831,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,1,-0.30815962765280935,1,1,-1.3153311997776624,-0.771293844668496,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,0,1.1180693133915935,0,0,-0.4965565916905126,0.26793742652186364,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1,1,0,-0.38965842428391806,1,1,0.8453701493529301,-0.08112456453091083,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,0.09933435550273437,1,1,1.4598663055238135,0.7575251609037217,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,1,0,1.4440644999160286,1,0,0.7125061155862527,1.5211106268837569,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
